# x_m,y_m,w_tr_right_m,w_tr_left_m
-216.093060,1096.633530,5.578,5.578
-213.634597,1085.125882,6.022,6.022
-204.467023,1045.176020,5.131,5.131
-186.346760,966.078984,4.900,4.900
-119.433056,674.982482,4.379,4.379
-78.707973,493.286786,4.270,4.270
-67.399676,441.746054,4.574,4.574
-66.287413,433.484162,4.547,4.547
-66.389591,428.768823,4.489,4.489
-67.430503,425.807300,4.708,4.708
-69.218607,423.151853,4.978,4.978
-71.709180,420.748778,5.127,5.127
-76.630066,418.691846,5.188,5.188
-82.328204,415.442773,5.292,5.292
-86.596017,411.784264,5.413,5.413
-89.446146,408.115732,5.473,5.473
-91.175059,404.453054,5.374,5.374
-91.613641,400.220737,5.332,5.332
-91.069832,395.768362,5.408,5.408
-88.743769,385.511666,5.422,5.422
0.355024,-1.058287,5.543,5.543
7.845064,-36.141590,5.289,5.289
11.750748,-67.328396,5.447,5.447
13.238393,-94.562555,5.694,5.694
12.255249,-124.480859,6.258,6.258
9.542153,-161.562948,6.197,6.197
3.858375,-212.794120,6.275,6.275
3.003333,-220.508884,6.316,6.316
1.194195,-237.046340,6.351,6.351
0.865618,-244.865769,6.556,6.556
1.327115,-250.824256,6.414,6.414
3.599080,-256.385490,6.471,6.471
7.485085,-261.607840,6.586,6.586
13.601153,-265.842575,6.682,6.682
40.406848,-276.602994,6.173,6.173
48.453337,-280.099304,5.986,5.986
52.736522,-283.195003,6.190,6.190
56.726423,-286.972340,6.426,6.426
60.357856,-291.317126,7.241,7.241
63.090760,-295.625845,7.278,7.278
64.683194,-301.712078,6.950,6.950
65.339657,-308.287340,6.963,6.963
64.406246,-314.248541,6.796,6.796
62.029785,-320.418513,6.715,6.715
58.721585,-326.292646,6.968,6.968
54.815956,-329.577037,6.951,6.951
49.065230,-332.963639,6.777,6.777
43.868736,-335.134769,6.360,6.360
38.580925,-336.849646,5.876,5.876
33.183814,-337.953909,5.452,5.452
25.755797,-338.135940,5.021,5.021
20.723032,-337.814271,4.815,4.815
14.078587,-337.153280,4.785,4.785
4.093216,-335.571432,4.573,4.573
-8.162844,-332.661325,4.544,4.544
-26.206679,-327.366359,4.548,4.548
-54.723521,-319.164659,4.479,4.479
-73.925910,-313.676431,4.418,4.418
-88.991573,-307.753963,4.422,4.422
-103.657581,-300.509124,4.427,4.427
