# x_m,y_m,w_tr_right_m,w_tr_left_m
-254.933453,258.607732,5.355,5.355
-257.041575,271.789237,5.332,5.332
-256.916904,280.085413,5.290,5.290
-255.362443,288.961841,5.298,5.298
-252.405247,298.768963,5.314,5.314
-246.898846,307.984886,5.437,5.437
-238.728994,316.562092,5.484,5.484
-178.445845,364.116405,5.367,5.367
-123.380925,409.629447,5.356,5.356
-115.740067,412.768069,5.728,5.728
-108.853478,413.649571,6.166,6.166
-101.690685,412.379054,6.331,6.331
-45.021944,371.352295,5.627,5.627
-10.337042,345.416333,5.543,5.543
-5.171667,341.957975,5.383,5.383
-0.180777,340.618639,5.639,5.639
4.292903,341.670495,6.022,6.022
7.939434,344.146299,6.236,6.236
25.062452,362.895598,5.591,5.591
27.670176,365.773133,5.501,5.501
33.501781,365.470919,5.863,5.863
37.589284,364.732856,5.367,5.367
