# x_m,y_m,w_tr_right_m,w_tr_left_m
321.123357,1146.221953,7.196,7.196
394.404875,1156.567643,6.355,6.355
548.617065,1175.638502,5.634,5.634
690.301781,1190.177906,5.859,5.859
709.960386,1192.026546,6.261,6.261
725.368632,1189.648339,6.634,6.634
732.375292,1187.519584,6.906,6.906
738.163827,1186.284337,7.086,7.086
750.439236,1182.870067,7.060,7.060
761.274270,1178.141890,7.152,7.152
773.757909,1172.869540,7.123,7.123
783.760590,1166.236297,7.101,7.101
792.509712,1159.998877,7.150,7.150
797.970721,1155.186678,6.993,6.993
800.915838,1151.633434,6.970,6.970
805.363085,1146.292483,6.600,6.600
807.512635,1143.035745,6.901,6.901
816.748448,1121.698762,6.949,6.949
820.712513,1111.160930,6.925,6.925
824.697119,1099.500231,6.967,6.967
828.575181,1087.965054,7.037,7.037
836.503334,1063.772362,6.929,6.929
843.441998,1039.840248,7.202,7.202
851.337951,1009.622966,6.808,6.808
855.377158,993.041084,6.837,6.837
860.515397,969.952040,6.928,6.928
864.499239,945.845590,6.842,6.842
868.685473,918.320439,6.872,6.872
870.691616,903.313485,6.901,6.901
873.167982,881.954282,6.970,6.970
875.542479,854.235527,7.085,7.085
877.588011,824.258586,6.712,6.712
883.948406,732.454589,6.798,6.798
885.216341,716.082318,6.836,6.836
886.474223,704.649436,6.758,6.758
888.018624,693.017410,6.670,6.670
890.791972,682.894056,6.779,6.779
894.869241,671.422638,6.768,6.768
898.099937,662.136885,6.831,6.831
901.129446,655.930785,6.863,6.863
904.383305,648.659235,6.918,6.918
908.232610,642.305831,6.784,6.784
911.360490,636.526158,6.876,6.876
914.957986,630.403509,6.862,6.862
918.674240,624.897119,6.924,6.924
922.342980,619.859748,7.026,7.026
926.448947,614.198727,7.137,7.137
930.308232,607.517960,6.946,6.946
932.283610,602.298588,6.960,6.960
934.263465,596.816844,7.016,7.016
935.820068,590.567375,6.907,6.907
936.492082,584.264191,6.963,6.963
936.484742,578.854841,6.919,6.919
936.121534,574.138846,6.928,6.928
935.111659,569.305046,6.795,6.795
934.082912,563.634751,6.846,6.846
932.464322,558.066944,6.968,6.968
930.028148,551.220413,7.037,7.037
918.124792,514.317705,7.023,7.023
914.374137,502.662487,7.020,7.020
912.418875,497.780968,7.068,7.068
909.610468,488.836466,7.056,7.056
907.148183,479.561941,7.032,7.032
904.848334,469.076699,7.256,7.256
903.046879,456.681005,7.150,7.150
902.261503,445.480247,7.012,7.012
902.772660,432.489250,7.178,7.178
904.767332,420.428798,7.224,7.224
908.900211,408.888460,7.176,7.176
915.282549,396.495270,7.292,7.292
922.432363,385.886832,7.084,7.084
930.006046,376.293133,7.145,7.145
938.739019,367.245578,6.989,6.989
943.761047,360.756009,6.912,6.912
946.327738,357.249486,6.889,6.889
948.795475,353.043653,6.806,6.806
951.877148,348.890956,6.791,6.791
954.520147,343.404499,6.817,6.817
956.849496,337.152636,6.771,6.771
958.169717,331.641812,6.845,6.845
959.290573,325.060165,6.795,6.795
959.943879,321.035591,6.835,6.835
960.250456,315.413439,6.969,6.969
959.953461,310.237018,6.721,6.721
959.460921,304.344179,6.805,6.805
957.984772,297.136463,6.806,6.806
956.102408,290.029213,6.899,6.899
952.427856,282.413490,6.982,6.982
947.895684,274.946880,6.922,6.922
944.298377,270.394241,6.899,6.899
940.267521,265.003546,6.953,6.953
934.673011,259.858892,6.865,6.865
929.482883,255.593823,6.878,6.878
925.584722,251.689082,7.050,7.050
922.566713,249.125703,7.069,7.069
917.478538,245.764309,7.158,7.158
911.939752,241.378317,7.180,7.180
898.538340,233.575570,7.122,7.122
884.829926,224.534744,7.171,7.171
873.512969,218.034449,7.044,7.044
867.098844,214.891797,7.119,7.119
861.948191,210.857180,7.012,7.012
857.081022,207.487076,7.095,7.095
853.292333,203.589704,7.088,7.088
849.374108,200.302015,7.037,7.037
844.818553,196.995703,7.167,7.167
839.393998,191.644130,7.193,7.193
833.674835,183.345678,7.167,7.167
826.961091,172.085801,7.024,7.024
822.728102,163.787616,6.673,6.673
818.970263,156.637194,6.588,6.588
753.801884,28.022654,6.649,6.649
698.797471,-81.325019,6.546,6.546
623.716696,-228.644908,6.476,6.476
590.345643,-296.253445,7.255,7.255
574.682720,-328.882916,7.276,7.276
557.210690,-359.884026,6.938,6.938
542.635722,-385.648799,6.915,6.915
524.299828,-414.510100,6.914,6.914
505.284292,-443.857726,6.869,6.869
478.615167,-485.556025,6.903,6.903
474.019310,-492.238963,6.829,6.829
470.656573,-497.062830,6.812,6.812
467.321146,-500.233370,6.873,6.873
462.527315,-505.749360,6.745,6.745
459.067004,-509.001402,6.882,6.882
455.108866,-512.502337,6.640,6.640
452.908342,-514.320333,6.736,6.736
449.642367,-517.052346,6.833,6.833
444.888623,-519.564167,6.943,6.943
439.236173,-521.942402,6.825,6.825
434.187109,-524.189266,6.759,6.759
430.058010,-525.837504,6.783,6.783
424.606370,-527.487116,6.838,6.838
419.886628,-528.759217,6.888,6.888
413.653206,-529.906616,6.899,6.899
408.103968,-530.903968,6.953,6.953
401.019350,-531.157343,6.855,6.855
395.423298,-531.121795,6.908,6.908
388.908979,-531.362470,6.817,6.817
382.235417,-530.798192,6.799,6.799
377.738571,-529.350799,6.856,6.856
372.462933,-528.081235,6.824,6.824
367.552699,-526.431789,6.831,6.831
362.477687,-523.856931,6.846,6.846
356.116542,-520.537704,6.887,6.887
351.542370,-517.359165,6.856,6.856
347.326224,-514.620197,6.857,6.857
342.334568,-510.558707,6.891,6.891
337.049391,-505.297205,6.951,6.951
332.308214,-500.972514,6.944,6.944
329.338048,-496.645752,6.778,6.778
326.579738,-492.555221,6.800,6.800
323.777804,-488.543140,6.800,6.800
321.286736,-483.121121,6.896,6.896
317.816259,-476.338449,6.890,6.890
315.259905,-471.733243,6.820,6.820
313.000834,-466.124108,6.850,6.850
309.126371,-458.497371,6.918,6.918
304.975332,-450.028458,6.941,6.941
300.581564,-442.356828,6.939,6.939
295.830177,-432.870097,6.871,6.871
291.263667,-425.448614,6.841,6.841
286.197788,-417.694542,6.863,6.863
280.587347,-407.996571,6.901,6.901
274.261877,-397.745617,6.884,6.884
266.313529,-387.214574,6.738,6.738
261.283602,-380.579639,6.806,6.806
255.375783,-373.388036,6.893,6.893
246.113003,-361.250346,6.970,6.970
237.687698,-351.689216,6.914,6.914
227.899126,-340.862488,6.986,6.986
216.631143,-328.916050,7.282,7.282
203.680910,-315.800372,7.638,7.638
156.144985,-267.038395,7.172,7.172
104.328536,-208.172913,6.752,6.752
101.552703,-206.527630,6.815,6.815
98.395895,-205.617145,6.887,6.887
94.526029,-205.691068,6.926,6.926
90.077933,-206.134387,7.134,7.134
84.925124,-206.763346,7.401,7.401
80.185169,-207.961607,7.575,7.575
76.409278,-210.002569,7.602,7.602
71.893183,-213.990102,7.677,7.677
57.912277,-227.539171,7.137,7.137
52.671555,-231.253453,6.826,6.826
48.187721,-234.317055,6.789,6.789
42.625987,-236.685412,6.791,6.791
36.496752,-239.311179,7.047,7.047
30.552811,-239.978909,7.113,7.113
25.613029,-239.662420,7.096,7.096
21.214692,-238.916427,7.036,7.036
15.959590,-236.625769,6.996,6.996
9.591594,-232.470472,7.083,7.083
2.836186,-226.443853,7.069,7.069
-8.218766,-214.285412,6.940,6.940
-15.449889,-205.726869,6.875,6.875
-23.752582,-195.081565,6.912,6.912
-29.505348,-186.015705,6.967,6.967
-39.305505,-168.689870,6.854,6.854
-44.978466,-156.948079,6.814,6.814
-49.185648,-145.305620,6.795,6.795
-52.891940,-135.131603,6.873,6.873
-55.873978,-122.883559,6.886,6.886
-58.001083,-113.669288,6.789,6.789
-59.341820,-104.837328,6.716,6.716
-59.480555,-98.117831,6.686,6.686
-58.810446,-92.481462,6.541,6.541
-57.384229,-87.787342,6.550,6.550
-55.288573,-83.244430,6.645,6.645
-50.223679,-74.827884,6.611,6.611
-44.037626,-66.463489,5.981,5.981
-43.035320,-65.311576,6.535,6.535
-39.607197,-59.923947,6.552,6.552
1.111228,-3.725265,6.545,6.545
181.809794,246.193449,6.643,6.643
213.922417,291.329860,6.764,6.764
230.824492,314.668317,6.512,6.512
232.759430,316.235736,6.824,6.824
234.966698,317.816207,6.915,6.915
236.808702,319.220390,6.876,6.876
238.628496,320.700590,7.002,7.002
242.688459,322.083409,7.104,7.104
245.731875,323.145989,7.031,7.031
250.031241,324.556357,6.828,6.828
252.802292,325.580761,7.000,7.000
255.923336,326.531670,6.922,6.922
261.014438,327.824804,6.912,6.912
266.333899,329.299496,6.882,6.882
270.919113,330.475513,7.003,7.003
276.925232,331.210939,6.996,6.996
282.520534,331.570436,7.037,7.037
289.465166,331.405019,7.087,7.087
297.497269,331.559885,7.146,7.146
306.643459,331.062608,7.043,7.043
315.006104,331.051717,7.009,7.009
326.398894,330.692130,7.011,7.011
340.471224,330.240011,7.034,7.034
356.862820,330.200236,6.897,6.897
399.899462,326.196253,6.928,6.928
405.910418,325.668347,6.824,6.824
411.469990,325.425032,6.986,6.986
417.932222,325.215693,6.926,6.926
424.934086,324.784559,6.838,6.838
430.146406,324.724836,6.907,6.907
434.746079,324.722091,6.930,6.930
440.543282,325.671154,6.912,6.912
446.401583,326.672957,6.962,6.962
452.704624,327.572141,7.002,7.002
459.589244,328.857934,6.881,6.881
466.037641,330.306667,6.837,6.837
471.055298,331.224109,6.846,6.846
476.663503,332.832981,6.945,6.945
484.427800,335.965386,6.917,6.917
490.514787,339.253584,6.994,6.994
498.378115,343.162326,6.973,6.973
505.309357,347.650448,7.033,7.033
514.702192,354.010526,7.030,7.030
524.421092,361.555933,7.023,7.023
532.489715,367.348177,6.996,6.996
650.423167,468.762226,7.746,7.746
653.702040,471.699954,7.665,7.665
657.175216,473.908626,7.751,7.751
660.066801,475.825814,7.767,7.767
663.731784,477.837525,7.745,7.745
667.663709,479.259236,7.706,7.706
670.804068,480.376802,7.734,7.734
674.241146,481.052458,7.749,7.749
677.435591,481.011494,7.614,7.614
680.101440,480.336604,7.735,7.735
686.641426,477.657923,7.641,7.641
689.796433,475.742091,7.666,7.666
692.625827,473.620834,7.640,7.640
695.520608,470.790754,7.667,7.667
697.795473,467.291936,7.698,7.698
699.673277,463.780482,7.796,7.796
701.621368,458.206624,7.747,7.747
704.825483,449.491533,7.659,7.659
728.627242,378.030363,7.538,7.538
729.715246,374.893284,7.576,7.576
731.047585,372.338775,7.393,7.393
731.849713,369.961107,7.262,7.262
732.911495,368.199123,7.166,7.166
734.158390,366.480325,7.080,7.080
737.372291,361.434843,6.800,6.800
739.405307,359.606196,6.847,6.847
741.566810,357.666825,6.834,6.834
745.725004,354.942553,7.109,7.109
748.863169,354.606651,7.163,7.163
751.662755,354.472435,6.941,6.941
753.719366,354.787743,6.969,6.969
756.660661,355.947435,6.886,6.886
758.523199,357.360491,6.997,6.997
761.283912,359.620428,7.196,7.196
767.894140,364.936979,7.245,7.245
770.714751,367.437796,7.201,7.201
772.909655,369.948284,7.105,7.105
774.851274,372.873572,7.061,7.061
776.881344,375.711428,7.002,7.002
778.485997,378.706878,7.001,7.001
780.117073,382.198444,7.065,7.065
781.818292,386.360422,7.163,7.163
784.817892,393.717998,7.076,7.076
787.138906,400.351646,7.046,7.046
