# x_m,y_m,w_tr_right_m,w_tr_left_m
393.929237,709.032385,4.017,4.017
395.027589,706.998155,4.148,4.148
396.276207,704.937199,3.859,3.859
397.254209,702.844788,4.121,4.121
400.467950,698.581117,4.278,4.278
402.154882,696.234299,4.233,4.233
404.251231,693.847232,4.247,4.247
406.761590,691.871936,4.107,4.107
408.635429,690.124951,4.176,4.176
411.178155,687.672944,4.108,4.108
413.365674,685.925992,4.171,4.171
415.558525,684.041142,4.121,4.121
418.651128,682.607909,4.184,4.184
421.250982,681.556884,4.046,4.046
423.813911,680.836859,3.912,3.912
426.233296,680.300605,4.048,4.048
494.887567,671.736365,4.164,4.164
498.084127,670.776359,4.056,4.056
501.803194,669.931115,4.262,4.262
505.025844,669.179587,4.155,4.155
508.387133,668.608996,4.115,4.115
510.852927,667.645709,4.117,4.117
513.144319,666.469849,4.128,4.128
515.797136,664.814299,4.208,4.208
518.640809,662.969012,4.273,4.273
521.097402,660.918191,4.329,4.329
524.438313,658.478804,4.204,4.204
526.656561,655.736078,4.322,4.322
528.950018,653.245553,4.227,4.227
531.175567,650.302083,4.064,4.064
532.417154,648.128452,4.150,4.150
533.943754,645.683476,4.117,4.117
534.923732,642.141534,4.097,4.097
536.192280,638.170089,4.075,4.075
537.367315,632.861356,4.071,4.071
537.928493,628.312905,4.158,4.158
538.092618,623.905687,4.216,4.216
538.149228,620.428137,3.986,3.986
537.831195,617.171002,4.075,4.075
537.493459,614.188598,4.086,4.086
516.475554,486.918674,4.188,4.188
515.939154,481.477206,4.163,4.163
515.529450,476.540362,4.274,4.274
515.428467,473.399013,4.163,4.163
515.378650,470.430574,4.270,4.270
515.436705,467.524516,4.253,4.253
515.615965,464.308641,4.166,4.166
515.783621,461.066398,4.129,4.129
516.238770,458.491642,4.036,4.036
516.549621,455.970272,4.119,4.119
517.055413,452.002995,4.143,4.143
517.812395,448.451547,4.320,4.320
518.919209,445.002640,4.178,4.178
520.131721,441.374452,4.268,4.268
521.543217,437.357260,4.269,4.269
523.116366,432.609452,4.304,4.304
525.659105,427.998486,4.207,4.207
527.487858,424.115052,4.246,4.246
529.463441,421.310419,4.215,4.215
531.345187,417.562741,4.154,4.154
533.648620,413.854961,4.147,4.147
585.294825,331.666818,4.153,4.153
587.585867,326.772068,3.969,3.969
588.816356,324.710533,3.931,3.931
589.503494,322.244542,3.950,3.950
590.551876,319.652641,4.007,4.007
591.159345,316.232477,4.021,4.021
591.938215,313.050951,4.024,4.024
592.516635,309.690235,4.046,4.046
592.936276,306.051760,4.030,4.030
593.196128,302.721444,4.019,4.019
593.241386,299.315533,4.161,4.161
593.224851,295.582473,4.110,4.110
592.949368,291.529564,4.072,4.072
592.357595,288.725315,4.024,4.024
591.803661,284.526587,4.023,4.023
591.047870,281.100797,4.006,4.006
590.232436,277.596905,4.012,4.012
588.781363,273.447006,4.058,4.058
587.213802,269.246484,4.096,4.096
584.899155,264.094192,4.142,4.142
582.489254,259.513277,4.093,4.093
579.323744,255.590270,4.112,4.112
575.394032,250.071328,4.271,4.271
570.455388,243.935575,4.288,4.288
555.977316,228.103319,4.118,4.118
436.309957,101.160354,4.075,4.075
338.060677,-4.266499,4.949,4.949
336.423417,-5.536051,4.822,4.822
333.032476,-8.346383,5.037,5.037
329.667866,-10.998591,4.863,4.863
327.682328,-11.854762,4.989,4.989
325.268948,-12.801877,5.087,5.087
320.624067,-14.250273,5.192,5.192
315.709381,-14.114910,5.205,5.205
310.134752,-12.115607,5.287,5.287
304.554161,-9.540366,5.082,5.082
301.468439,-7.554956,5.113,5.113
297.008025,-3.679882,5.052,5.052
231.842213,71.817362,4.169,4.169
227.442046,76.091477,4.205,4.205
220.781855,83.007654,4.037,4.037
173.522905,122.403307,4.088,4.088
172.095216,123.556080,3.818,3.818
170.613614,124.463130,3.777,3.777
169.232295,125.335813,3.863,3.863
167.620211,126.221676,3.904,3.904
165.925821,127.000316,4.042,4.042
163.943035,127.660564,4.206,4.206
161.739678,128.132888,4.202,4.202
159.558503,128.587947,4.317,4.317
157.237558,128.785136,4.171,4.171
155.339828,128.925224,4.067,4.067
153.138783,129.122979,4.221,4.221
150.537973,128.822611,4.339,4.339
148.680575,128.744387,4.368,4.368
144.762834,128.596956,4.305,4.305
141.061544,128.339951,4.047,4.047
139.619709,127.868110,4.050,4.050
137.160636,127.652640,3.881,3.881
135.186355,127.109581,4.094,4.094
133.371015,126.539152,4.006,4.006
129.194787,124.873440,4.143,4.143
126.660662,123.845149,4.026,4.026
124.781406,122.613359,4.089,4.089
122.829921,121.626093,4.025,4.025
121.152114,120.121293,4.247,4.247
119.423990,119.115317,4.145,4.145
117.643465,117.679829,4.208,4.208
116.104023,116.747823,4.293,4.293
113.506543,112.970406,4.274,4.274
111.988849,110.928546,4.284,4.284
110.471537,108.754789,4.327,4.327
108.470449,104.468187,4.319,4.319
106.882007,99.578973,4.246,4.246
106.365936,97.106904,4.321,4.321
106.056254,94.512346,4.339,4.339
105.892924,91.796512,4.230,4.230
106.028548,88.991107,4.250,4.250
106.422821,86.957805,4.196,4.196
107.007625,84.065407,4.126,4.126
107.552374,81.256918,4.196,4.196
108.388802,78.777452,4.246,4.246
109.901151,76.054544,4.242,4.242
111.181688,72.630820,4.246,4.246
112.801653,69.986219,4.263,4.263
114.705635,66.721691,4.294,4.294
116.795727,64.655419,4.238,4.238
118.564005,62.866283,4.099,4.099
120.457509,60.737682,4.334,4.334
222.360851,-22.470819,5.150,5.150
229.080829,-28.316649,4.903,4.903
230.907680,-29.986142,4.934,4.934
232.416174,-32.196002,4.741,4.741
233.547490,-34.070073,4.847,4.847
234.531414,-36.497356,4.988,4.988
236.188775,-37.959660,4.957,4.957
237.182046,-40.828470,4.899,4.899
238.398787,-43.613592,4.908,4.908
239.643874,-46.917739,4.904,4.904
240.606021,-50.326204,4.867,4.867
241.502276,-53.022457,4.962,4.962
242.141721,-56.321033,4.899,4.899
242.646016,-59.885379,4.836,4.836
242.978701,-62.910804,4.887,4.887
243.028159,-66.115208,5.152,5.152
243.056416,-69.751122,5.122,5.122
242.878245,-73.293895,4.995,4.995
242.621459,-76.434386,4.917,4.917
242.048377,-79.004718,4.977,4.977
241.564125,-82.831472,4.981,4.981
240.682095,-85.446175,5.079,5.079
239.788249,-89.209251,5.010,5.010
238.547919,-92.875122,4.982,4.982
236.962119,-96.636545,5.030,5.030
235.582741,-100.072114,5.124,5.124
233.725635,-102.666322,4.975,4.975
232.070537,-105.329639,5.119,5.119
230.381146,-107.519288,5.149,5.149
