# x_m,y_m,w_tr_right_m,w_tr_left_m
517.755709,-229.277380,6.826,6.826
521.162343,-223.906823,6.872,6.872
527.096508,-217.797023,6.934,6.934
534.428583,-212.295856,6.999,6.999
545.601092,-204.167559,6.888,6.888
553.973370,-200.077344,6.995,6.995
563.016651,-196.627415,7.059,7.059
575.842615,-192.734818,7.026,7.026
604.676622,-189.122823,6.833,6.833
611.826831,-187.271673,6.812,6.812
621.720598,-185.326513,6.845,6.845
630.906535,-183.064593,6.901,6.901
644.446982,-178.720352,6.912,6.912
661.387989,-173.257266,6.917,6.917
673.204322,-167.489316,6.863,6.863
685.554461,-162.215443,6.833,6.833
692.672513,-157.267665,6.934,6.934
698.900688,-151.230346,6.929,6.929
702.919098,-145.241078,6.876,6.876
707.002610,-137.883897,6.908,6.908
709.904678,-131.342302,6.998,6.998
711.697999,-123.803893,6.893,6.893
712.103421,-115.117534,6.970,6.970
710.830517,-105.803418,7.034,7.034
708.104590,-98.240666,6.858,6.858
704.140476,-90.270759,7.007,7.007
698.162479,-83.257458,7.005,7.005
691.088753,-79.132758,7.086,7.086
682.226501,-74.460837,7.011,7.011
671.833988,-71.786562,6.940,6.940
660.891982,-70.495594,7.016,7.016
650.330614,-70.164470,6.931,6.931
610.696871,-67.009382,6.118,6.118
597.936708,-66.086630,5.720,5.720
590.489890,-65.690921,5.651,5.651
571.764252,-65.341015,5.547,5.547
558.142876,-65.047951,5.626,5.626
548.425339,-65.750450,5.642,5.642
536.878949,-66.485823,6.775,6.775
501.405722,-69.908912,5.592,5.592
475.856243,-73.589084,6.481,6.481
441.503576,-78.679106,5.430,5.430
420.098525,-83.147585,5.435,5.435
401.673052,-87.814531,5.460,5.460
377.541815,-95.200802,5.540,5.540
359.033505,-99.792804,5.523,5.523
344.489006,-104.293661,5.458,5.458
328.891730,-110.407733,7.307,7.307
290.479054,-124.795458,5.736,5.736
261.027548,-136.767027,6.557,6.557
235.721911,-149.462510,7.035,7.035
218.970032,-157.608252,8.127,8.127
185.984691,-176.712600,6.817,6.817
181.187841,-179.505311,6.775,6.775
177.125157,-180.912347,6.552,6.552
173.659168,-181.186421,6.831,6.831
170.803638,-179.627795,6.754,6.754
167.055454,-177.200184,6.780,6.780
163.820603,-173.195495,7.039,7.039
150.282705,-150.260877,6.720,6.720
147.083175,-146.965306,5.985,5.985
143.688345,-144.165161,5.647,5.647
138.847301,-141.753535,5.650,5.650
133.153020,-139.507707,5.611,5.611
125.564879,-138.208875,5.461,5.461
117.519414,-139.055923,5.004,5.004
109.765402,-141.589628,4.754,4.754
102.684388,-144.625291,4.642,4.642
97.421863,-148.365923,4.623,4.623
93.873011,-153.030132,4.554,4.554
90.990202,-157.332663,4.626,4.626
88.817927,-162.990016,4.641,4.641
87.790150,-169.524471,4.685,4.685
87.890423,-175.515522,4.585,4.585
88.634051,-182.269460,4.765,4.765
131.885693,-405.379190,4.611,4.611
133.853119,-415.890157,4.686,4.686
135.224105,-423.987895,4.698,4.698
135.259814,-431.599313,4.685,4.685
134.370864,-438.136912,4.601,4.601
133.257564,-443.248216,4.764,4.764
131.572168,-447.743985,4.730,4.730
130.221302,-452.623930,4.467,4.467
127.932603,-456.848775,4.602,4.602
124.860686,-461.242745,4.633,4.633
122.088388,-466.296473,4.787,4.787
117.323767,-471.133233,4.782,4.782
111.859952,-475.311305,4.746,4.746
107.915066,-477.737874,4.943,4.943
102.474804,-480.072866,4.911,4.911
97.557756,-481.732711,4.743,4.743
93.164990,-483.406588,4.707,4.707
89.715505,-484.371496,4.791,4.791
79.108526,-484.817668,4.819,4.819
24.435083,-487.941430,4.716,4.716
9.708931,-487.854638,4.754,4.754
-0.774023,-487.145875,4.704,4.704
-9.917760,-486.564832,4.688,4.688
-19.800699,-485.288505,4.656,4.656
-27.852969,-483.310402,4.668,4.668
-35.985641,-481.085553,4.686,4.686
-44.607836,-478.044694,4.717,4.717
-52.683346,-474.342643,4.729,4.729
-61.846460,-469.211810,4.722,4.722
-69.969433,-464.233853,4.642,4.642
-76.138419,-459.846214,4.644,4.644
-81.879602,-454.857124,4.639,4.639
-88.315700,-449.179323,4.667,4.667
-93.767897,-444.157015,4.659,4.659
-98.637541,-437.635424,4.589,4.589
-104.238236,-430.069876,4.628,4.628
-108.984172,-423.260509,4.671,4.671
-113.915324,-413.857449,4.691,4.691
-117.764263,-405.399705,4.719,4.719
-121.105501,-396.600123,4.697,4.697
-123.233133,-389.935027,4.790,4.790
-124.900118,-383.370561,4.826,4.826
-125.880903,-376.775482,4.848,4.848
-126.938269,-368.783348,4.543,4.543
-127.365366,-361.607598,4.618,4.618
-127.329121,-355.144714,4.677,4.677
-127.093072,-346.138288,4.654,4.654
-126.617562,-340.098085,4.582,4.582
-125.359139,-329.770868,4.622,4.622
-123.005889,-318.890360,4.488,4.488
-121.440136,-312.164401,4.518,4.518
-119.090772,-304.919239,4.706,4.706
-116.050238,-296.497155,4.842,4.842
-109.872940,-280.396838,4.737,4.737
-52.759594,-131.687579,4.484,4.484
