# x_m,y_m,w_tr_right_m,w_tr_left_m
-434.408387,-114.102091,6.635,6.635
-441.191514,-108.852466,6.574,6.574
-443.716512,-105.110411,5.987,5.987
-447.089838,-98.078487,5.851,5.851
-454.741173,-83.411400,5.671,5.671
-460.201972,-73.748217,5.443,5.443
-465.479170,-65.693243,5.355,5.355
-471.217000,-57.352586,5.263,5.263
-475.921152,-50.649408,5.665,5.665
-485.540555,-37.830282,5.468,5.468
