# x_m,y_m,w_tr_right_m,w_tr_left_m
282.792188,480.197262,5.848,5.848
289.698765,487.912689,5.571,5.571
297.516333,499.259270,5.006,5.006
310.184231,518.743915,5.233,5.233
369.058123,616.026823,5.157,5.157
382.729683,640.813080,5.186,5.186
385.384174,646.866924,5.490,5.490
387.044321,654.432182,6.287,6.287
387.448480,660.883110,6.881,6.881
386.727294,668.030515,6.509,6.509
384.620757,675.238279,6.749,6.749
380.423042,679.380474,6.863,6.863
376.817169,684.287513,6.387,6.387
371.732844,687.164487,6.068,6.068
361.463137,691.812822,6.648,6.648
302.250189,713.247767,5.681,5.681
284.790916,718.866436,5.382,5.382
279.279696,720.295564,5.327,5.327
272.176819,720.480294,5.390,5.390
264.486597,720.462504,5.436,5.436
255.606555,719.413246,5.784,5.784
228.333577,714.380714,6.144,6.144
205.131083,710.112057,6.546,6.546
181.625881,705.849780,7.238,7.238
168.404609,702.425325,7.664,7.664
147.341424,693.964538,7.781,7.781
113.062301,679.134558,7.153,7.153
79.540300,660.295935,7.238,7.238
75.240861,657.313179,7.292,7.292
67.418957,652.523271,7.389,7.389
52.813352,641.846903,7.592,7.592
34.219131,624.971499,7.692,7.692
22.249324,611.467851,7.385,7.385
16.400502,601.280998,7.352,7.352
9.381607,588.694193,7.273,7.273
3.899658,577.118662,7.350,7.350
-3.965164,555.789238,7.465,7.465
-15.620657,506.180417,5.994,5.994
-22.087882,479.633526,6.133,6.133
-30.680933,439.542850,6.489,6.489
-35.180714,417.754422,6.558,6.558
-52.309703,342.233068,6.750,6.750
-55.167576,332.580742,6.594,6.594
-56.809259,321.504593,6.980,6.980
-58.628209,311.005026,7.561,7.561
-59.935507,300.262842,8.027,8.027
-60.947035,289.495826,8.388,8.388
-61.602543,279.418094,8.585,8.585
-61.930327,269.325641,8.760,8.760
-61.862015,259.435110,8.980,8.980
-61.346388,248.115097,8.800,8.800
-60.298541,238.724739,8.762,8.762
-59.134075,226.810615,8.719,8.719
-57.317332,216.877459,8.363,8.363
-54.911147,207.548975,7.968,7.968
-52.835780,196.577098,7.771,7.771
-32.693528,116.864599,6.623,6.623
-0.373957,-0.528911,7.377,7.377
6.766644,-29.516853,6.554,6.554
8.904036,-38.050819,6.790,6.790
71.362089,-266.426119,6.224,6.224
