# x_m,y_m,width
-219.3872533661779,-1352.5569238252938,11.330344189209777
-221.96369901159778,-1351.5241968268529,12.029875618387235
-225.94591283088084,-1351.2933998443186,10.68758178136074
-230.35511880018748,-1351.8285922119394,11.652407856528757
-235.61895522207487,-1352.6450758120045,13.9514895466407
-240.81649037345778,-1353.6332609830424,13.993769951784808
-244.7369515192695,-1355.6229462763295,15.324971624953863
-249.11498511245009,-1359.726347886026,15.061143238194749
-262.60087163723074,-1374.1659572664648,14.748469861257476
-267.18834883219097,-1378.4534383276477,13.640998738215487
-272.15086945320945,-1380.8693701354787,11.699696104088444
-277.70974323828705,-1383.263856970705,13.384212771128649
-283.77825949375983,-1385.6827589944005,11.97255610290195
-289.8817553316476,-1386.185007814318,10.950327224756
-294.8153795856051,-1385.8901601051912,11.635293271496264
-299.34352107543964,-1385.102805286646,11.973160719652988
-304.5923571315361,-1382.7892232052982,11.931078103832643
-310.99577913305257,-1378.5425268374383,11.97534715285342
-317.8873083469225,-1372.487246941775,11.951575255540401
-328.75740841042716,-1360.190065571107,11.793826461947416
-336.30191962991375,-1352.0049034617841,11.650117958734187
-343.91286438470706,-1342.5486563369632,12.73450200668745
-344.6875873419922,-1341.3735942263156,11.715399227988623
-350.5510551899206,-1332.916480586864,11.36421471363067
-360.1532990463311,-1315.0285081444308,11.62812872829056
-365.6956256793346,-1303.1394407143816,11.587515396481203
-370.0689043517923,-1291.987707881257,11.555440162360602
-373.6992878082674,-1281.501929606311,11.693350950561335
-376.729206868913,-1269.3283727886155,11.779305385503601
-378.8425776758231,-1260.1396480137482,11.609292106033546
-380.05458769993857,-1251.2933897674084,13.076360007331411
-380.29764974908903,-1244.5691493079066,10.898939616375115
-379.639444388682,-1238.9782429197803,10.381719746576621
-378.1521448434796,-1234.2676242468879,11.385307465307479
-375.8728865629528,-1229.97857540939,11.367485262449248
-370.83390300895553,-1221.4618723122403,12.327946309102227
-364.7844442114001,-1212.9561093226075,11.209080402566833
-363.87663920922205,-1211.8469481775537,11.189833341319673
-360.44144520908594,-1206.498429457657,11.296129942322274
-319.9414730439894,-1150.756639472209,10.332298942102295
-139.38443665148225,-900.6994209093973,10.349787686135397
-106.76215337601025,-855.9738857932389,10.798244657202481
-96.14271933364216,-841.4552757013589,9.742532429614362
-89.67580929468386,-832.4155813707039,10.992466965104798
-88.31208944809623,-830.2783405585214,11.37733079710327
-85.70448065246455,-828.9866231102496,11.642729055036686
-84.01047675299924,-827.0639348812401,11.436028148864882
-81.17081040516496,-826.4105291226879,12.303239386166682
-77.97998889698647,-824.5175874549896,12.35835923768734
-75.07656955521088,-823.353740346618,11.957427251857476
-71.04003476689104,-821.5003400268033,12.193726762032572
-67.83024812827352,-821.0226737251505,11.304495225745228
-64.7676814327715,-819.7617735872045,10.849930826419694
-59.67931864701677,-818.4945486299694,10.511609043464343
-54.65965395793319,-817.3619661722332,10.837631297152113
-50.2908856945578,-816.4847589787096,12.350870933195651
-43.58823766140267,-815.6852780096233,13.112960134551882
-37.3521340880543,-814.6323393909261,12.07838814551429
-30.962001475156285,-814.6302222143859,12.00035611772345
-23.195340712205507,-814.4719385057688,12.153846153846153
-14.075815425254405,-814.948740253225,12.005542206855994
-5.706431716913357,-814.9944322602823,11.953578443258502
5.615701335016638,-815.3898881487548,11.871171527783067
19.69366257195361,-815.9352132091299,11.881875307186009
36.1394198522903,-816.1463932758197,11.889928177982373
79.29289624933153,-820.2394877607003,12.628928545543285
85.21444550901651,-820.7819621320814,13.546758371220031
90.70734571339563,-821.0400631343946,11.827186290271255
97.20652300480288,-821.2506390567869,12.925153943975593
104.22326632984914,-821.6940742079169,10.85328570506418
109.42679498088546,-821.7399832401425,11.705991936964061
114.05346956232097,-821.7267367495224,13.088214412526598
119.85067234176677,-820.7879011174664,13.343317523642641
125.73466628883034,-819.8233229685575,11.931386865738126
131.99163681734353,-818.9131412953138,11.902699570413098
138.36480185901746,-817.8600108865649,11.72951715127079
145.39888423949014,-816.1446514921263,11.833976693168392
150.4308878693264,-815.1776098357514,11.7919045160923
156.04294447018765,-813.5444415844977,11.849400831925768
163.71590345120057,-810.4152137963101,11.85344956898991
170.28046260622796,-807.3431611768901,11.873371700201233
177.70568939496297,-803.2217131443322,11.869162042718669
185.03176611394156,-798.9430920127779,11.833415863774896
194.30876958207227,-792.4731252649799,11.910498970781116
203.86653757165186,-784.7836259650066,11.996104621467085
211.87716251041275,-778.9368700943887,12.060480851161483
329.7319798445096,-677.6221422813833,13.498550290254716
333.0882052865345,-674.7356093637645,13.488512898686784
336.5551307760179,-672.4980616038665,13.537822511883052
339.45823163772,-670.5862851543352,13.559054084763327
343.1104705760954,-668.5863714152947,13.556775982763611
346.98693252005614,-667.1604171041399,13.551931468150075
350.128350073006,-666.0576248941943,13.492733055439684
353.4923697981285,-665.3870566189289,13.442124455834136
356.73768781742547,-665.4186478313059,13.385047523094347
359.40286337502766,-666.05504501611,13.392861713364312
362.8579992961604,-666.9229419399053,13.381620367288319
365.92060358508024,-668.6805455740541,13.327555600243928
369.065166965127,-670.5877352571115,13.407411335380619
371.8777547304053,-672.7246014419943,13.508822967272552
374.745912060258,-675.5620609559119,13.424549322513634
377.0211892091902,-679.0890170671046,13.456395551218614
378.872344794916,-682.7493217345327,13.403611622928356
380.9749237563228,-688.333698916249,13.301844898812735
384.1636647795094,-697.0028930576518,13.203639467566648
407.82589081756305,-768.4054209273309,13.287287553342688
408.8792655701982,-771.5293606035411,13.186655221680857
410.13304266310297,-774.3198522944003,13.057949008312514
411.03638282918837,-776.4612383972853,12.903221398172063
412.18310415395536,-778.0738483322784,12.673311882019037
413.3366793815512,-779.9555012024939,12.484031074492751
414.9421168246772,-781.9280338678509,12.180025632602455
416.574661894585,-784.9114562291652,11.966422450849267
418.608096132637,-786.7295096870512,11.978782292088512
420.4034891272895,-788.927112701349,12.03246820968241
423.14310299849603,-790.0988174388185,12.14573684319674
425.02651846653316,-791.3266118876636,12.334057101464195
428.08785837877076,-791.7059947969392,12.419678681278466
430.90544831426814,-791.8870568079874,12.472071392405793
433.0267564684618,-791.5697119785473,12.538461538461538
435.4935891638743,-791.1660356605425,10.904631943840426
437.5948030051077,-790.0377932935953,11.242850892071951
440.3022958490765,-787.4124375749379,12.189472889153889
443.4908936062129,-784.11266975943,13.262963181316849
446.8115132555831,-781.4672507168725,13.350177615833305
449.7529108595336,-778.9749550465494,13.328916637380434
452.20386482484173,-776.5514936354011,13.162670458144056
454.2675422357861,-773.6063979798928,12.799640219583257
456.071240917081,-770.2190165435895,12.458934076270776
457.8553367672721,-767.5134430406615,12.362547153785568
459.4376133289188,-764.2884650183842,13.93666882852786
461.29656780906953,-760.002288794145,12.301914303040892
464.26783412648365,-752.614285711199,12.157888001824071
466.61996098421514,-746.0482161361724,12.073217342525739
468.9917855754029,-738.5991033082828,10.871079586087253
472.79203290573787,-728.2901295525953,11.728899894855235
475.77680778771173,-717.6175292450935,11.613485895628962
478.6876935781911,-705.8237438192591,11.691309488754692
480.986736586201,-694.7806638600305,11.751926987356644
482.2639778582379,-683.3774808160961,10.054807432958329
484.6068678430747,-673.2914108093828,11.710931243478411
486.4754223788623,-649.0075490307063,11.636896015978957
486.8064157945337,-641.4402522854507,11.637665077660749
486.8413443857571,-634.0588151048869,11.76923076923077
486.6105687553063,-626.4605913348496,12.626029625955685
486.124982644571,-620.4147023400292,12.111477661166125
484.9842812861316,-615.0702135851607,11.160496757864697
483.59954850864597,-609.6650711335242,11.611585301978957
481.707568051992,-605.210714476183,11.614419347054316
480.00126385560725,-602.6296126907691,10.212128441175233
477.1483978051692,-599.3340712068602,12.014811021270404
473.63540027907584,-595.9340359009802,11.962471573088859
468.33605722896755,-590.2926292447373,11.65365042862155
463.6389634644147,-585.0729025732726,11.598947615638094
172.49834922212176,-335.08758830372244,11.742614897932416
133.2861216958845,-300.9650536328554,11.803488970656588
124.95176450151484,-293.8859940301627,11.85763679220518
-8.143553648609668,-180.76082415878773,11.158665951584585
-11.88990611420013,-177.38842727802694,11.093831867935483
-16.619821141124703,-174.89422413054854,11.120305267814786
-20.431347372359596,-171.99316649138927,11.133115723734818
-25.33654973958619,-169.88265556283295,11.072769502003833
-30.334539501112886,-168.0291980309412,11.013209038211805
-35.3092135922052,-166.41767530608922,11.056144090854938
-39.96423129946925,-164.97832235042006,11.668323418847221
-44.998234370024875,-163.8702015094459,11.669714588745014
-47.275400266982615,-163.5449147745967,11.765185877038196
-50.463319627102464,-163.10551766306162,11.061463243074305
-55.771127570653334,-162.5657703736797,11.141037314837487
-60.437227503280155,-162.34927677549422,11.128321793170654
-65.63906638266053,-162.45518720522523,11.149227270656285
-70.89089797216002,-162.78535080887377,11.028345790940625
-76.09982501424383,-163.39010913670063,10.967378115384438
-81.02046120155137,-164.42453970573843,10.880921210012568
-85.34191216516774,-165.91238577477634,10.780643793420689
-89.95841852179728,-167.65626505203545,11.466011795626702
-94.86949767777696,-169.71023550909013,11.460295669127657
-96.45647533342708,-170.7564947763458,11.609822059528344
-98.15276541758794,-171.6859147520736,11.670607193715618
-99.7656473997049,-172.7880461094901,11.71175985434088
-100.9615047989646,-173.99145063385367,11.74224096538909
-101.9782623371575,-175.20827141031623,11.732339206617704
-103.46332614519633,-176.95866248756647,11.852426313174464
-105.36264050856698,-178.6703159781173,11.80352433084275
-106.79461594647728,-180.54661554843187,11.813402198958245
-107.95269556774292,-182.5673636039719,11.829430632643316
-109.37465670506936,-184.4329335168004,11.76289331132453
-110.42664930666797,-186.58829370699823,11.745416629374033
-111.3510556750698,-188.97290439065546,11.774812325361948
-112.4316435555229,-191.19344701431692,11.800091713713073
-113.23432123835664,-193.3720427174121,11.751118866911712
-114.01043394440785,-196.3502272684127,11.739783195586547
-114.54817050590646,-199.08224719483405,11.697621399172293
-114.97859965555836,-202.46399946510792,11.68043140309491
-118.77915374748409,-256.62111952342093,11.726973469852696
-119.38446042023133,-262.9628302799538,11.773345099247535
-120.18998256663326,-269.4561719642952,12.632647278133275
-121.34129816410132,-276.32680945750326,11.741137361946086
-122.54269201250281,-281.2868109252304,11.731320615508013
-123.82880896702409,-284.77883007749915,11.758108409212829
-124.98218476038892,-288.52668594010174,11.75607109552234
-127.01618954201695,-291.9589600553736,11.689324068267556
-128.9749725437723,-295.4180060978979,11.755861308847853
-131.38703390420415,-299.3943813079968,11.75705077468673
-134.60553382325452,-302.48445025086403,11.788530816836507
-137.28709232376423,-305.58673952519894,11.770554142736772
-139.9843909420306,-308.60475483350456,11.845210073991606
-142.70153692224994,-310.52118996344507,11.845622641037734
-145.15695858409163,-312.414657718502,11.886623447150136
-148.60959553916473,-314.65683727990836,11.801121112707552
-152.50776568846777,-316.50134567916393,11.75781255131907
-156.3832573276013,-318.06788584124297,11.862611336642102
-159.9969638303155,-319.5043586725369,11.925342907771782
-163.1754772963468,-320.2740742266178,11.861431751948945
-166.28102257521823,-320.8442846024409,11.942426317088158
-169.75496430671774,-321.11214036587626,11.923461528846635
-173.78656106896233,-321.2726745484397,12.0
-178.09069260233082,-321.48809622693807,11.96318545679685
-180.90147334814537,-320.9268283993006,11.877930240796301
-184.7286390736699,-320.02736126165837,11.88995561670026
-187.76986299094278,-318.78318026009947,11.933803022520463
-191.59998453385197,-316.9085654905066,11.317047728508918
-196.35495675483253,-314.918362185359,10.89022395392061
-200.84783642925322,-312.5116484584287,11.913150824042562
-204.4143853733549,-310.42680058721453,11.98475274603605
-207.57466420182027,-308.052516490221,11.966943856247052
-209.62281583959702,-305.96386592276394,11.205544684667258
-211.97377213544678,-302.8366564475,11.981346907444298
-213.82943942514248,-300.21746083162725,11.402076279189611
-216.22424651507754,-297.8594304714352,11.276474880500633
-217.97232358681504,-294.081666870974,11.26901831676815
-220.3322521377122,-291.2358486223966,11.807600312288546
-221.82523864891846,-287.7609212109819,11.792142247122221
-223.27693132322747,-285.08711755275726,11.789359960825609
-223.6745667065261,-281.6957907434553,11.193896804637111
-224.72405231825542,-279.63497184496373,11.302116003320105
-225.30555536074098,-276.515187965706,11.43332429297365
-226.13291319378186,-274.3722757687792,11.753536337726171
-226.52579050848726,-271.57920258212835,11.68651360872084
-226.8385284799151,-268.8448006110266,11.76923076923077
-227.0036075777607,-266.02526023518294,11.76923076923077
-227.02263402217068,-262.84147895965725,11.816534585458678
-226.8862143511651,-260.9458942785859,11.777540711891971
-226.6094944117358,-258.1964482786134,11.888663460890966
-226.25164173648227,-254.9639360997826,11.869563504780007
-225.61713845282793,-251.62808824330568,11.86872537079404
-224.4776720649097,-247.9996421644464,11.781591632389308
-222.8987964268308,-243.13583290483803,11.786574014541788
-221.05689742940012,-238.58972297236323,13.612439427830454
-219.00710825866554,-234.42921032197773,11.76644020781655
-215.69711881992407,-227.43591252435,11.636538027023436
-211.36903404118493,-219.27306149993092,10.219949434555236
-174.26408243039623,-136.99495751410723,10.644870432029279
-168.12971170654055,-123.12868378125131,10.424955685373188
-161.3240884389961,-110.49495463632047,13.239588330550474
-157.9361341765616,-104.26513830199838,12.454676297162818
-154.56193996558432,-99.45764673221856,11.597627470979079
-150.88793486438226,-94.98104547522962,11.57597531092465
-146.81819393730257,-88.41660072561353,11.557372646689098
-141.02388411178254,-81.94155809562653,10.895065107470101
-135.31624718406238,-75.20955415349454,11.551069915874349
-124.54625295626465,-63.965934057720006,11.966422450849267
-113.2598524785135,-52.63012913055718,11.990088229094953
-99.82129094901029,-39.54011959861964,11.994216542863525
-93.31186853034887,-34.01650817133486,12.86009858534026
-88.63640303153079,-29.70822680555284,11.743077590010724
-84.5208360637771,-26.55178232397884,13.173319091295463
-79.48902180243749,-24.638635787181556,12.066162325647907
-74.16117007250432,-21.634767997078598,11.97300279427124
-64.8127974756062,-17.22904249932617,12.027629033722878
-58.17778464395087,-14.164498627185822,12.02843487538437
-50.7854065427091,-11.737498389557004,12.052566924909732
-42.85668993892614,-8.522987420670688,12.116714561371156
-35.19216453388799,-6.7908334862440825,12.084107174690988
-15.12294238654431,-2.3201513243839145,12.059812443510904
