# x_m,y_m,width
-343.24697382445447,1253.3088460750878,8.94488380160914
-339.3130772409495,1257.8361448319629,8.764324440980035
-335.6182380220853,1262.7412650957704,8.808642804435971
-332.138582101441,1267.563130164519,8.761418399297726
-329.50948604987934,1273.839003414847,8.692037937441157
-326.57984945131466,1278.9470825381577,9.54703417526202
-322.80291951680556,1290.3327730717137,8.818896216508087
-316.04330466128886,1311.6772096427158,9.207099246203613
-311.4027180529665,1327.0999500956386,9.310333508438475
-302.70483092276845,1360.3105704914778,8.756145747359856
-298.07750766631216,1378.0850145071745,9.285988894325126
-291.34528364951257,1406.6848913012072,7.014184048816675
-286.4041452993406,1435.383512427099,9.006547076014309
-281.5318269295385,1462.5318684298545,8.957282432928224
-275.770354753593,1496.3424912374467,9.240835062100112
-270.60580491507426,1528.6411862382665,10.58913141193341
-268.63901861885097,1542.703016971238,8.429107247698939
-267.1579396012239,1554.6011593993753,9.207870624203458
-266.25349823897704,1563.3043798729777,9.064370856898615
-264.86336538463365,1589.7627829890698,8.678062663320274
-263.443277126411,1632.1247599087656,9.555555555555555
-263.4794879683759,1646.3250420959666,9.134438483231733
-265.14596551144496,1675.7891491018236,8.348808564042203
-266.25539502862375,1686.4507636064664,9.109223022130301
-267.41612485877704,1695.993160144426,9.839075896110312
-269.7471866197884,1708.5411694170907,9.153453128544973
-271.90836701646913,1719.2845263704658,9.302863738304252
-298.77447212603875,1834.398220143281,8.5917315376971
-299.7888612038223,1840.8816681010649,8.94950645067718
-300.13978414644953,1846.7055143341422,9.117394348060731
-298.84683057281654,1851.2881038887426,9.601513873956351
-295.5308421185473,1855.6654820172116,10.267020522915448
-291.9794023213908,1858.4040404772386,10.87983212616191
-286.9680277390871,1859.7527416516095,12.362284506140078
-282.38713523489423,1860.572290708311,11.801380298529958
-277.65650504955556,1859.610958147794,11.690684433877005
-274.3963765822118,1858.0063360249624,11.853865212115386
-270.92262990772724,1855.125372139737,12.26932133796776
-268.1245425384259,1852.3338612774387,12.652994391157694
-265.769826889853,1848.9887298401445,12.990702210977396
-264.77320857392624,1844.8699809759855,12.829444046131925
-260.59732966090087,1830.4576697489247,14.305858081958554
-257.25459341716487,1815.2763347774744,14.905369544374663
-254.9901468999451,1801.1380328284577,15.06036516789894
-254.1852952435147,1776.1650098981336,12.373472319290139
-253.417324478738,1770.0666798120365,10.266522706001313
-251.86357170541305,1761.6115573858842,9.265479590196493
-251.31875922717154,1756.7859130129218,7.679391514227869
-250.61520856746938,1750.767565860413,6.370110380193934
-246.86688488023356,1741.403896920383,7.064561790553319
-241.3050766380038,1729.692518451251,9.665452304406594
-236.0375579848187,1720.091969694011,9.46462252950913
-226.88800079922657,1701.8863897612318,9.203132197066642
-210.7661025315756,1669.9128293152899,11.734621334308958
-204.70997011766303,1656.4718210957944,10.51035293974601
-199.1252474457724,1644.714174201712,10.700242714056868
-175.13253369939048,1586.1029780143872,11.586085276024031
-135.47444520832505,1485.9203638974577,10.493232747110056
-109.73508506501094,1419.0357411913574,11.41833523804731
-105.12017328687944,1408.7180736679584,12.759507724449948
-101.583925078623,1398.5371020352468,11.485828345265201
-98.57920361903962,1388.5136542413384,11.424371215693562
-96.0474056241801,1377.0022933045402,11.198931653824445
-87.0308592247311,1337.4424060247838,11.096812704229631
-68.85205903777387,1258.4343756875023,10.5402153836797
-2.0052549911197275,967.9406220316887,9.393869325484872
38.64456547680311,785.7240203935653,9.301129315325264
50.02149657381233,734.0249835914001,8.957873175933708
51.12078203447163,726.014983791858,8.967037036241898
51.01424135756679,721.088331204839,9.060931903906198
48.97323184402194,717.7835929933935,7.970458665793746
47.88185373926535,714.2442251769826,8.862023764974609
46.16995531017892,713.169734178111,11.457759617443365
41.3927662470378,710.5019188690931,13.936228173455063
35.641805606661364,707.5490585379303,12.198030576982246
31.318022578721866,703.9535791715607,10.301385898517225
27.964218084700406,700.4036836894229,10.765112024388019
26.23120176466182,696.7307159062475,10.79286562591407
26.201763290795498,692.4426480010152,10.068036484454327
26.273703866056167,687.7217615358531,11.684069138857183
28.65894453949295,677.7392222005874,11.70261321185062
117.20700195501558,291.66615242511034,9.49897376946298
125.22648331290111,256.14461851585656,11.318665440012321
128.46474576776382,224.5766337653622,10.422112906444251
130.6344336217735,198.02800071239471,12.11111111111111
129.7452842470957,167.9610598925501,12.251079338672735
127.52132815634832,131.5284093990922,12.286696617099288
121.132714949199,80.21272124163806,15.07540565347089
120.40093739563599,71.68643673043698,14.90871046966239
118.60073243279476,55.230802600272,12.791996743368207
118.2717189991381,47.76746573112905,13.154460784070391
118.82596922467928,41.959671513177454,12.937683105121083
121.30160606268328,36.35079434514046,13.140977536366194
125.20494170300663,31.022015563212335,14.173261080360627
131.28514399949927,26.578417690470815,14.04978199663407
157.864221203723,15.675819218158722,12.219327245421413
165.70384463330265,12.12498632259667,12.29414422327839
170.14329121937044,9.082418812438846,12.410081403122003
174.0350297994446,5.128873814828694,13.25466204140438
176.4996968335472,4.593386891297996,11.134293002731884
179.1197377317585,2.6236040322110057,12.269137094354244
181.4213633555919,-2.0153192533180118,12.036353835843766
181.87873888819013,-8.572704911231995,6.004917587594307
176.62166177749168,-19.319022026844323,9.063952265000925
173.93441281211562,-25.686425046995282,4.59374965477188
171.25810243573505,-34.01621510833502,6.8926191687027885
168.017409532913,-38.30759044736624,6.400801758811918
164.06413978512865,-40.483618141151965,7.678674211871732
160.4721097551519,-43.687528223730624,11.657796695642713
156.37367325241212,-44.75866542570293,14.419060971246983
150.97980126808397,-45.81396970618516,12.809848223952383
144.0747907256009,-45.87925829924643,11.554142317087772
138.49031480250414,-45.484705672599375,10.024402819102601
132.08460408938117,-44.764037070795894,10.271095450240686
121.30248005350586,-43.35192838869989,9.819337931639687
109.23700105503667,-40.38239468447864,9.703968912688858
91.32182201184332,-35.017879287712276,9.656357946918474
62.946207578177564,-26.811494768597186,9.506585181314776
43.469980068388395,-21.397500869818032,9.460088905189135
28.522597953910008,-15.419477110728621,9.498435097725897
13.332611594581977,-7.670665130019188,8.25950503776861
